group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
UniFrac Function,Internal Rayon Parallel,100,,,29630334.0,ns,1044
UniFrac Function,Internal Rayon Parallel,100,,,30226667.0,ns,1080
UniFrac Function,Internal Rayon Parallel,100,,,31312792.0,ns,1116
UniFrac Function,Internal Rayon Parallel,100,,,32170875.0,ns,1152
UniFrac Function,Internal Rayon Parallel,100,,,32843292.0,ns,1188
UniFrac Function,Internal Rayon Parallel,100,,,33478584.0,ns,1224
UniFrac Function,Internal Rayon Parallel,100,,,34856667.0,ns,1260
UniFrac Function,Internal Rayon Parallel,100,,,36472375.0,ns,1296
UniFrac Function,Internal Rayon Parallel,100,,,38069375.0,ns,1332
UniFrac Function,Internal Rayon Parallel,100,,,43666583.0,ns,1368
UniFrac Function,Internal Rayon Parallel,100,,,40034459.0,ns,1404
UniFrac Function,Internal Rayon Parallel,100,,,39864458.0,ns,1440
UniFrac Function,Internal Rayon Parallel,100,,,42266625.0,ns,1476
UniFrac Function,Internal Rayon Parallel,100,,,42424917.0,ns,1512
UniFrac Function,Internal Rayon Parallel,100,,,43926000.0,ns,1548
UniFrac Function,Internal Rayon Parallel,100,,,44465750.0,ns,1584
UniFrac Function,Internal Rayon Parallel,100,,,46591125.0,ns,1620
UniFrac Function,Internal Rayon Parallel,100,,,45426250.0,ns,1656
UniFrac Function,Internal Rayon Parallel,100,,,47917000.0,ns,1692
UniFrac Function,Internal Rayon Parallel,100,,,47403750.0,ns,1728
UniFrac Function,Internal Rayon Parallel,100,,,49457292.0,ns,1764
UniFrac Function,Internal Rayon Parallel,100,,,50830042.0,ns,1800
UniFrac Function,Internal Rayon Parallel,100,,,51798750.0,ns,1836
UniFrac Function,Internal Rayon Parallel,100,,,51949166.0,ns,1872
UniFrac Function,Internal Rayon Parallel,100,,,54300083.0,ns,1908
UniFrac Function,Internal Rayon Parallel,100,,,54046958.0,ns,1944
UniFrac Function,Internal Rayon Parallel,100,,,55492250.0,ns,1980
UniFrac Function,Internal Rayon Parallel,100,,,52368625.0,ns,2016
UniFrac Function,Internal Rayon Parallel,100,,,57563209.0,ns,2052
UniFrac Function,Internal Rayon Parallel,100,,,58612084.0,ns,2088
UniFrac Function,Internal Rayon Parallel,100,,,58210209.0,ns,2124
UniFrac Function,Internal Rayon Parallel,100,,,60230459.0,ns,2160
UniFrac Function,Internal Rayon Parallel,100,,,56503208.0,ns,2196
UniFrac Function,Internal Rayon Parallel,100,,,62233542.0,ns,2232
UniFrac Function,Internal Rayon Parallel,100,,,62815541.0,ns,2268
UniFrac Function,Internal Rayon Parallel,100,,,65832750.0,ns,2304
UniFrac Function,Internal Rayon Parallel,100,,,63028667.0,ns,2340
UniFrac Function,Internal Rayon Parallel,100,,,64952000.0,ns,2376
UniFrac Function,Internal Rayon Parallel,100,,,66781125.0,ns,2412
UniFrac Function,Internal Rayon Parallel,100,,,69416500.0,ns,2448
UniFrac Function,Internal Rayon Parallel,100,,,70166125.0,ns,2484
UniFrac Function,Internal Rayon Parallel,100,,,63570291.0,ns,2520
UniFrac Function,Internal Rayon Parallel,100,,,61952167.0,ns,2556
UniFrac Function,Internal Rayon Parallel,100,,,62621375.0,ns,2592
UniFrac Function,Internal Rayon Parallel,100,,,63609292.0,ns,2628
UniFrac Function,Internal Rayon Parallel,100,,,64259292.0,ns,2664
UniFrac Function,Internal Rayon Parallel,100,,,65177500.0,ns,2700
UniFrac Function,Internal Rayon Parallel,100,,,67253667.0,ns,2736
UniFrac Function,Internal Rayon Parallel,100,,,67789083.0,ns,2772
UniFrac Function,Internal Rayon Parallel,100,,,67994166.0,ns,2808
UniFrac Function,Internal Rayon Parallel,100,,,69261500.0,ns,2844
UniFrac Function,Internal Rayon Parallel,100,,,69828959.0,ns,2880
UniFrac Function,Internal Rayon Parallel,100,,,71528375.0,ns,2916
UniFrac Function,Internal Rayon Parallel,100,,,73417375.0,ns,2952
UniFrac Function,Internal Rayon Parallel,100,,,73360166.0,ns,2988
UniFrac Function,Internal Rayon Parallel,100,,,79603041.0,ns,3024
UniFrac Function,Internal Rayon Parallel,100,,,73268458.0,ns,3060
UniFrac Function,Internal Rayon Parallel,100,,,77745583.0,ns,3096
UniFrac Function,Internal Rayon Parallel,100,,,79400375.0,ns,3132
UniFrac Function,Internal Rayon Parallel,100,,,79954958.0,ns,3168
UniFrac Function,Internal Rayon Parallel,100,,,80728416.0,ns,3204
UniFrac Function,Internal Rayon Parallel,100,,,82231791.0,ns,3240
UniFrac Function,Internal Rayon Parallel,100,,,83760541.0,ns,3276
UniFrac Function,Internal Rayon Parallel,100,,,82705959.0,ns,3312
UniFrac Function,Internal Rayon Parallel,100,,,84970833.0,ns,3348
UniFrac Function,Internal Rayon Parallel,100,,,80761500.0,ns,3384
UniFrac Function,Internal Rayon Parallel,100,,,85002375.0,ns,3420
UniFrac Function,Internal Rayon Parallel,100,,,92275959.0,ns,3456
UniFrac Function,Internal Rayon Parallel,100,,,92160416.0,ns,3492
UniFrac Function,Internal Rayon Parallel,100,,,94142916.0,ns,3528
UniFrac Function,Internal Rayon Parallel,100,,,91067292.0,ns,3564
UniFrac Function,Internal Rayon Parallel,100,,,91956333.0,ns,3600
